Gap ID,Category,Gap/Question,Impact/Notes
G0909,Missing Requirement,"No data steward or decision authority has been identified spanning the (at least) four distinct system owners E09's integration layer crosses: PRODESP legacy/Atendimento, gov.br (federal), biometria estadual, and whoever owns Sistema Semântico/T7. Who approves the field-level data-mapping contract when PII crosses from a state biometric system, through MuleSoft, into Salesforce? Who owns the exception-handling policy when one of these systems is unavailable mid-transaction?","The Discovery Brief's existing open question about an ""owner de governança de agentes de IA"" is about agent governance broadly; this sharpens it to integration-specific data stewardship. [KB: latam-agentic-governance-services.md] names ""Lack of Auditability"" and unclear cross-boundary ownership as top-tier enterprise agent-governance risks — this is exactly the governance-assessment conversation that service line is built for, not a detail `design` can quietly assume away. Raise as a discovery question to Prodesp, not an epic to auto-add."
G0910,Assumption,"[extends: staar-headless-360-doctrine.md's framing] The cited KB doctrine describes MuleSoft as part of ""shared horizontal agent infrastructure"" — a platform-level trust/policy/permissions layer an agent operates across cloud and system boundaries in a single flow of work, not a point-to-point pipe. E09's current description (and the discovery-context's IF-09/IF-10 contract) instead frames MuleSoft narrowly as five separate point-to-point connectors between Salesforce and five named systems. Should E09 be scoped as traditional point-to-point integration, or as the doctrine's broader shared-infrastructure pattern (a MuleSoft-mediated trust/policy layer multiple agents/clouds call into, reusable beyond this one use case)?","The KB doctrine explicitly warns this framing choice ""is not just an integration scope question, it is a different commercial conversation"" — the two architectures carry materially different cost profiles and reusability. This is currently an unstated assumption (point-to-point) baked into the epic description; flagging it before `design` sizes E09 avoids anchoring on the narrower, possibly wrong, architecture."
G1001,Missing Requirement,"E10's premise is a predictive wait-time algorithm that 'recalcula dinamicamente a estimativa de atendimento' and improves continuously — but the only wait-time figures in any source (15/16/17 min for CNH/CIN/biometria/exame médico) are explicitly confirmed by the client as illustrative, not validated. There is no operational baseline (current average/median wait time per service, per posto, or network-wide) anywhere in discovery. Concrete question for the client: what system today records time-from-check-in-to-called (senha/painel de emissão, legado do posto, or nothing at all)? Without an answer, there is no ground truth to train against, validate against, or claim improvement over — the epic has a build target (an algorithm) but no baseline the algorithm predicts or improves.","This blocks scoping the epic as 'predictive analytics' at all. If no such baseline system exists, the deliverable may need to start with instrumenting/measuring wait time as its own workstream before any predictive model is buildable — a materially different (and likely larger) scope than 'algorithm on top of existing data.' Highest-priority gap on this epic."
G1002,Potential Risk,"The only volumetria this epic could train or size a model against (2024: ~45M presencial/~76M digital, 244-246 units) is flagged in the Discovery Brief as externally unverifiable — 'to verify in Prodesp's internal transparency report,' not citable externally without that caveat. If E10's predictive model design, training-data assumptions, or capacity sizing silently inherit these figures as fact (rather than as a tese to recheck against Prodesp's internal report), the model's calibration inherits an unverified input.","Design/estimate for E10 must explicitly carry the same volumetria caveat the Discovery Brief already applies elsewhere, not treat these numbers as ground truth because they appear in a table. Low effort to fix (a caveat), but easy to lose in translation between discovery and design."
G1003,Logical Gap,"No system of record for real-time per-posto capacity signal has been identified anywhere in discovery. This same absence is flagged as an open assumption on E03 (Roteamento de Capacidade Ociosa Entre Postos: '[assumption: sinal de capacidade em tempo real por posto - sistema/fonte de dados ainda não identificado]'). E10's description claims 'cruzamento de dados em tempo real via Data 360' across 'emissão de senhas, Slack, Sistemas PRODESP' - is E10's analytics layer meant to be the source system that produces the capacity signal E03 consumes, or is E10 a separate downstream consumer of a signal E03 (or some other system) already needs to establish? As scoped, both epics assume the signal exists without either claiming ownership of producing it.","If unresolved, E03 and E10 could each assume the other builds the capacity-signal foundation, and neither does - a real risk of a dropped dependency between two epics that read as independent but aren't. Needs an explicit design-time call on which epic (or a shared foundational piece) owns this."
G1004,Missing Requirement,"The Discovery Brief recommends treating LGPD Art. 20 (right to review of automated decisions) as an explicit architecture principle for E08's agentic/predictive capabilities - human-review/explainability by design, not a compliance footnote. E10 has two components that plausibly need the same treatment and currently have none: (1) the predictive wait-time algorithm surfaced to citizens (an automated estimate presented as fact to a member of the public), and (2) the 'retroalimentação analítica dos agentes de IA' feedback loop (analytics data feeding back into agent behavior - a second-order automated influence on citizen-facing decisions). Should E10 carry the same explainability/human-review-by-design principle documented for E08, and if so, what does 'explainable' mean concretely for a wait-time estimate and for an agent feedback loop (a citable estimate range vs. a point number; a human-reviewed retraining/update step vs. silent continuous adjustment)?","Without this, E10 risks being designed and built as a pure optimization/UX feature while carrying the same automated-decision-adjacent characteristics the brief already flagged as needing architectural treatment elsewhere in the same SOW - an inconsistency across epics in the same contract."
G1005,Ambiguity,"The epic's kb_source cites `staar-data-360-headless.md`'s 'Agent Persona' pattern as sustaining the technical viability of 'retroalimentação analítica.' Read directly, that document grounds the general pattern of agents (in Slack, Claude, etc.) reading Data 360 context headlessly - it does not describe or support a predictive forecasting algorithm, a Calculated-Insights-style model, or an agent-retraining feedback loop. Is the predictive wait-time algorithm meant to be built on a native Data 360/Salesforce forecasting capability (if one exists and applies here), or does it require a custom model/data-science build outside the currently-licensed Agentforce/Data 360 stack? No source in `knowledge/` or discovery answers this.","This directly affects sizing and delivery model: 'native platform configuration' and 'custom ML model build + MLOps' are very different scopes, skill sets, and risk profiles. Left unresolved, the epic could be estimated as a configuration task when it is actually a data-science build, or vice versa."
G1006,Missing Requirement,"E10's 'Cruzamento de Bases em Tempo Real' names three integration sources - 'emissão de senhas' (ticket/queue system), Slack, and 'Sistemas PRODESP' - but only Slack has a known integration path in this project's architecture section (IF-01 through IF-11 in `.discovery-context.md`). The ticket-issuing system's identity and integration path (direct API, via MuleSoft, or via Data 360 ingestion) is not named anywhere, and 'Sistemas PRODESP' is a generic label, not a named system - the same open-identity pattern already flagged for Sistema Semântico, 'Atendimento,' T7, and Biometria (E09, Discovery Brief Open Questions). Which system issues the senha, and how does it reach Data 360 or the analytics layer?",Adds one more unresolved system identity to the list already blocking E09's MuleSoft integration design - worth raising to the client in the same pass as the other open architecture identities rather than as a separate round of questions.
G1007,Ambiguity,"'Retroalimentação analítica dos agentes de IA para melhoria contínua do atendimento' names an outcome (agents improve continuously from analytics data) without specifying the mechanism. Candidates range widely in cost and risk: a human-reviewed periodic prompt/knowledge-base update informed by a dashboard (low risk, Fase-1-shaped), a scheduled model retraining cycle (higher risk, needs an owner - see G1010), or fully automatic, un-reviewed continuous adjustment (highest risk, directly implicates G1004). Which is intended?","The three candidate mechanisms have materially different build scope, governance need, and LGPD Art. 20 exposure (G1004) - this needs to be pinned down before design, not left as a phrase in the epic description."
G1008,Ambiguity,"Per `decisions/0002`, this SOW commits to both Fase 1 (tactical, Corte 1) and Fase 2 (whole-house, Corte 2) in full, and requirements/design/roadmap must scope epics for both explicitly. E10 is not tagged to either phase (`phase: null` in `data/epics.json`, matching every other epic) and its content straddles both: the internal 'Painel de Indicadores' and Slack/Sistemas-PRODESP data cruzamento reads as Fase-1-adjacent (attendant-facing, no new citizen channel), while 'Transparência para o Cidadão' (informing the citizen of their estimated call time) is a net-new citizen-facing surface that reads as Fase-2-shaped (parallel to the WhatsApp pre-service and agentic-24/7 citizen touchpoints in E06/E08). Should E10 be split into a Fase 1 internal-analytics slice and a Fase 2 citizen-transparency slice, or does the whole epic sit in one phase?","Left as a single unphased epic, roadmap/estimate risk treating a citizen-facing feature with the same phase-1 tactical timeline as the internal indicators panel, understating its scope and risk (new citizen channel, new data exposed externally, LGPD exposure per G1004)."
G1009,Missing Requirement,"Is user research / service design / content design in scope for how the predictive wait-time estimate is actually surfaced - to the attendant (as an operational indicator) and, if the 'Transparência para o Cidadão' component proceeds, to the citizen (as a number they'll read literally, e.g. on a totem or WhatsApp message)? No source names an owner for this; it may be assumed to be handled client-side (Prodesp's own UX/communications team), but that assumption is not confirmed anywhere.","A wait-time estimate surfaced without careful design (e.g., a precise-looking '17 min' that's frequently wrong) is a credibility and satisfaction risk for a citizen-facing government service - worth confirming ownership explicitly rather than assuming it's covered."
G1010,Missing Requirement,"Is governance / Center of Excellence / change management in scope for who owns model accuracy monitoring, retraining cadence, and data quality for this predictive/analytics layer on an ongoing basis post-go-live - or is this assumed to be handled client-side? The Discovery Brief already flags 'Owner de governança de agentes de IA do lado Prodesp' as unidentified for the account as a whole, and points to `knowledge/latam-agentic-governance-services.md` for a governance discovery agenda once that owner is found - but E10 specifically needs an owner for model drift/accuracy, not just agent behavior governance generally, and that narrower ownership question is not yet on record anywhere.","A predictive model with no owner for accuracy/retraining degrades silently over time (volumetria changes, service mix changes, new postos open) - without an assigned owner, the 'melhoria contínua' promise in the epic description has no one accountable for keeping it true after go-live."
G1011,Logical Gap,"Existing gap G0409 (on E04, Workflow de Contingência) already notes that 'Monitorar status da contingência' implies a status view with no named backing data object to persist or aggregate cross-posto events. E10's 'Painel de Indicadores' has the identical unresolved dependency at epic level: no source names a data object/store where cross-posto indicators (wait times, contingency status, capacity signals) would be persisted, aggregated, or queried for a panel to render. G0409 and this gap point at the same missing foundational piece from two different epics.","Worth resolving once, as a shared foundational data-model question, rather than twice independently in E04's and E10's design - otherwise there's a real risk of E04 and E10 each building their own ad hoc aggregation store instead of one shared one."
G0116,Assumption,"[assumption: E01] Conteúdo do Canvas fixado no Slack é lastreado em artigos de Salesforce Knowledge (não autoria nativa solta no Canvas), para manter versionamento e auditoria.","Validaria confirmando com a Prodesp o mecanismo exato de sincronização Canvas↔Knowledge desejado (nativo vs. processo manual de cópia). Se a suposição quebrar (cliente quer autoria 100% nativa no Canvas), a arquitetura de governança de conteúdo de E01 muda de 'sincronizado com sistema de registro' para 'processo de revisão manual periódica' — sizing pode subir de M para L pela necessidade de um processo de governança de conteúdo adicional."
G0214,Assumption,[assumption: E02] Roteamento de escalonamento via Slack User Group estático por especialidade é suficiente para a escala do piloto da Fase 1 (em vez de roteamento decidido por Agentforce).,"Validar cobertura real de especialistas por tema/turno com a Prodesp. Se a suposição quebrar (cobertura de especialista insuficiente para roteamento estático), E02 precisa de lógica de roteamento dinâmico já na Fase 1 — sizing sobe de S para M."
G0315,Assumption,[assumption: E03/E10 — fundação de dados compartilhada] Um sinal de ocupação/fila em tempo real por posto precisa ser construído do zero (provável objeto Data 360 alimentado por check-in/check-out do atendente ou estado de sessão dos totens) — nenhum sistema de registro existente foi identificado no discovery.,"Este é o gap de fundação de dados mais carregado do programa: tanto E03 (roteamento de capacidade ociosa) quanto E10 (previsibilidade de atendimento, Fase 2) dependem do mesmo sinal. Validar com a Prodesp se já existe qualquer sistema de fila/ocupação hoje (mesmo que não-Salesforce) antes de desenhar do zero. Se não existir nada, E03 sobe de S para M (precisa instrumentar check-in/check-out) e E10 sobe de M para L (modelo preditivo sem dado de entrada confiável é maior risco/esforço)."
G0413,Assumption,[assumption: E04] Gatilho do workflow de contingência é manual (atendente/operação aciona o Flow) na Fase 1; gatilho automático via integração com o stack de monitoramento da Prodesp é evolução Fase 2+.,"Carrega a ambiguidade já registrada em G0401 (automático vs. manual). Se o cliente exigir gatilho automático já na Fase 1, E04 sobe de XS/S para M pela necessidade de integração com monitoramento externo via API/webhook."
G0613,Assumption,[assumption: E06] Existe um sistema de agendamento de visitas ao Poupatempo capaz de emitir um evento de 'cidadã tem visita agendada' para disparar o pré-atendimento via WhatsApp.,"Identificar com a Prodesp qual sistema agenda as visitas hoje e se ele pode emitir esse evento (webhook, polling, arquivo). Se não houver esse gatilho disponível, E06 precisa de uma integração adicional só para obter o sinal de agendamento — sizing sobe de M para L."
G0712,Assumption,[assumption: E07] Captura e transporte de imagem de documento até a sessão Slack do atendente remoto seguem tratamento de residência/retenção de dados específico para imagens — distinto do caso já resolvido de 'sem biometria bruta em texto' nos canais de coordenação.,"Validar com o time de LGPD/Trust da conta se compartilhar imagem de documento (não biometria bruta, mas ainda dado sensível) em thread do Slack é aceitável ou exige um cofre/visualizador dedicado. Se exigir um visualizador dedicado (documento nunca baixado, só visualizado em viewer controlado), E07 sobe de M para L."
G0911,Assumption,"[assumption: E09] A camada de integração MuleSoft segue o padrão API-led connectivity padrão (System/Process/Experience API) independentemente das identidades ainda abertas de Sistema Semântico/""Atendimento""/T7/Biometria — o formato da camada pode ser desenhado antes das identidades serem confirmadas.","Protocolos e mecanismos de autenticação por sistema específico ficam pendentes até as identidades serem confirmadas (G0901-G0910, não resolvidos aqui). E09 já carrega confidence 'Unknown' — é o épico de maior risco do programa; qualquer identidade que exija um protocolo não-REST/não-padrão (ex.: legado com SOAP/arquivo batch, biometria com SDK proprietário) sobe o sizing de L para XL."
G1012,Assumption,[assumption: E10] Direção de integração do modelo preditivo de espera ainda não confirmada: nativo Salesforce/Data Cloud (Einstein) vs. alimentar uma ferramenta de BI já existente da Prodesp.,"Validar com a Prodesp se eles têm uma ferramenta de BI/analytics institucional que espera receber esse dado, ou se aceitam um modelo nativo Salesforce. Depende também da resolução de G0315 (sinal de capacidade compartilhado com E03) — sem esse sinal de entrada, o modelo preditivo não tem dado confiável para treinar. Se a integração precisar exportar para BI externo, E10 sobe de M para L pela integração de saída adicional."
